2026-02-08 21:46:22.328 | INFO     | src.rwaengine.utils.portfolio_loader:_load_portfolios:34 - Loaded portfolio definitions from portfolios.json
2026-02-08 21:59:54.939 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 21:59:54.940 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 21:59:54.941 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 21:59:54.941 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 21:59:54.942 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 21:59:54.955 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 21:59:54.955 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 21:59:55.668 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 5 Alpha Views.
2026-02-08 21:59:55.668 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 21:59:55.670 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 21:59:55.671 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 21:59:55.671 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 5 Investor Views...
2026-02-08 21:59:55.671 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 21:59:55.685 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 21:59:55.685 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 21:59:56.431 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 6 Alpha Views.
2026-02-08 21:59:56.431 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 21:59:56.432 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 21:59:56.433 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 21:59:56.433 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 6 Investor Views...
2026-02-08 21:59:56.434 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 21:59:56.448 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 21:59:56.448 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 21:59:57.130 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 7 Alpha Views.
2026-02-08 21:59:57.130 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 21:59:57.132 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 21:59:57.132 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 21:59:57.132 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 21:59:57.133 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 21:59:57.147 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 21:59:57.147 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 21:59:57.856 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 4 Alpha Views.
2026-02-08 21:59:57.856 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 21:59:57.858 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 21:59:57.858 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 21:59:57.859 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 4 Investor Views...
2026-02-08 21:59:57.859 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 21:59:57.873 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 21:59:57.873 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 21:59:58.664 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 6 Alpha Views.
2026-02-08 21:59:58.664 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 21:59:58.666 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 21:59:58.667 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 21:59:58.667 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 6 Investor Views...
2026-02-08 21:59:58.668 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 21:59:58.682 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 21:59:58.683 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 21:59:59.388 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 7 Alpha Views.
2026-02-08 21:59:59.388 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 21:59:59.390 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 21:59:59.390 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 21:59:59.391 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 21:59:59.391 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 21:59:59.406 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 21:59:59.406 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:00.294 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 6 Alpha Views.
2026-02-08 22:00:00.294 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:00.296 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:00.296 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:00.297 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 6 Investor Views...
2026-02-08 22:00:00.297 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:00.311 | INFO     | src.rwaengine.analysis.backtester:run:70 - 📅 Step 2024-11-26: Rebalanced.
2026-02-08 22:00:00.312 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:00:00.312 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:01.090 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 7 Alpha Views.
2026-02-08 22:00:01.091 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:01.093 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:01.093 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:01.093 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 22:00:01.094 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:01.108 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:00:01.109 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:01.855 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 7 Alpha Views.
2026-02-08 22:00:01.856 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:01.858 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:01.859 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:01.859 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 22:00:01.860 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:01.873 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:00:01.874 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:02.594 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 6 Alpha Views.
2026-02-08 22:00:02.594 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:02.596 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:02.596 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:02.598 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 6 Investor Views...
2026-02-08 22:00:02.598 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:02.611 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:00:02.612 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:03.320 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 6 Alpha Views.
2026-02-08 22:00:03.320 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:03.322 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:03.322 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:03.322 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 6 Investor Views...
2026-02-08 22:00:03.323 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:03.336 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:00:03.336 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:04.035 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 7 Alpha Views.
2026-02-08 22:00:04.035 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:04.037 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:04.037 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:04.037 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 22:00:04.038 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:04.053 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:00:04.053 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:04.776 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 6 Alpha Views.
2026-02-08 22:00:04.776 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:04.779 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:04.780 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:04.780 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 6 Investor Views...
2026-02-08 22:00:04.780 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:04.794 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:00:04.794 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:05.592 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 7 Alpha Views.
2026-02-08 22:00:05.593 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:05.595 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:05.595 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:05.595 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 22:00:05.597 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:05.610 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:00:05.611 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:06.275 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 7 Alpha Views.
2026-02-08 22:00:06.275 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:06.277 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:06.278 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:06.278 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 22:00:06.278 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:06.292 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:00:06.292 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:06.973 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 7 Alpha Views.
2026-02-08 22:00:06.973 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:06.975 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:06.975 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:06.976 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 22:00:06.976 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:06.991 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:00:06.991 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:07.790 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 7 Alpha Views.
2026-02-08 22:00:07.790 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:07.791 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:07.792 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:07.792 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 22:00:07.793 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:07.808 | INFO     | src.rwaengine.analysis.backtester:run:70 - 📅 Step 2025-09-17: Rebalanced.
2026-02-08 22:00:07.808 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:00:07.809 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:08.615 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 7 Alpha Views.
2026-02-08 22:00:08.615 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:08.617 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:08.617 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:08.618 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 22:00:08.618 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:08.634 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:00:08.634 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:09.330 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 7 Alpha Views.
2026-02-08 22:00:09.332 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:09.334 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:09.334 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:09.335 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 22:00:09.335 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:09.349 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:00:09.349 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:00:10.047 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 5 Alpha Views.
2026-02-08 22:00:10.047 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:00:10.049 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:00:10.050 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:00:10.050 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 5 Investor Views...
2026-02-08 22:00:10.050 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:00:10.066 | INFO     | __main__:main:114 - Computing Benchmarks...
2026-02-08 22:00:10.068 | INFO     | src.rwaengine.analysis.plotter:plot_comparison:35 - 🎨 Generating comparative plot...
2026-02-08 22:00:10.672 | SUCCESS  | src.rwaengine.analysis.plotter:plot_comparison:56 - 📈 Comparison plot saved to comparison_result.png
2026-02-08 22:00:10.673 | INFO     | src.rwaengine.analysis.plotter:plot_allocation_history:64 - 🎨 Generating allocation history plots...
2026-02-08 22:00:11.082 | SUCCESS  | src.rwaengine.analysis.plotter:plot_allocation_history:92 - 📊 Allocation plot saved to allocation_Black-Litterman.png
2026-02-08 22:00:11.481 | SUCCESS  | src.rwaengine.analysis.plotter:plot_allocation_history:92 - 📊 Allocation plot saved to allocation_Markowitz_MV.png
2026-02-08 22:00:11.483 | INFO     | __main__:archive_results:46 - 📦 Archiving results to: outcomes\20260208_220011_mag_seven_3yr_Unconstrained_ML ...
2026-02-08 22:06:09.648 | INFO     | src.rwaengine.utils.portfolio_loader:_load_portfolios:34 - Loaded portfolio definitions from portfolios.json
2026-02-08 22:06:09.648 | INFO     | src.rwaengine.utils.portfolio_loader:get_tickers:55 - Selected Portfolio 'mag_seven': 7 assets
2026-02-08 22:06:09.648 | INFO     | __main__:main:82 -   Fetching Data for [ML] Strategy...
2026-02-08 22:06:09.648 | INFO     | src.rwaengine.data.adapters.yfinance_adapter:fetch_history:24 - Fetching 9 assets (2023-02-09 to 2026-02-08) | Proxy: None
2026-02-08 22:06:10.232 | SUCCESS  | src.rwaengine.data.adapters.yfinance_adapter:fetch_history:59 - Fetched 6759 rows successfully.
2026-02-08 22:06:10.238 | WARNING  | __main__:main:92 - ☢️  RUNNING IN NO-RISK MODE ☢️
2026-02-08 22:06:10.238 | INFO     | src.rwaengine.analysis.backtester:run:24 - ⏳ Starting Multi-Strategy Backtest from 2024-02-12...
2026-02-08 22:06:10.241 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:06:10.241 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:06:11.750 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 7 Alpha Views.
2026-02-08 22:06:11.750 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:06:11.839 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:06:11.840 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:06:11.841 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 22:06:11.845 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:06:11.885 | INFO     | src.rwaengine.analysis.backtester:run:70 - 📅 Step 2024-02-12: Rebalanced.
2026-02-08 22:06:11.886 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:06:11.886 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:06:13.205 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 6 Alpha Views.
2026-02-08 22:06:13.205 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:06:13.206 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:06:13.208 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:06:13.209 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 6 Investor Views...
2026-02-08 22:06:13.209 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:06:13.226 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:06:13.226 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
2026-02-08 22:06:14.266 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:190 - Generated 7 Alpha Views.
2026-02-08 22:06:14.266 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 22:06:14.270 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 22:06:14.270 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 22:06:14.270 | INFO     | src.rwaengine.core.engine:run_optimization:66 - Integrating 7 Investor Views...
2026-02-08 22:06:14.271 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 22:06:14.286 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 22:06:14.286 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:155 -   ML Alpha Strategy (XGBoost): Analyzing 7 assets vs SPY...
